scenario_name,role,workbook_filename,workbook_sha256,sheet,stream,cell,row_number,column_number,row_label,column_label,period,canonical_period,variable_name,canonical_variable,value,unit,value_type,source_status
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,U92,92,21,2048Q3,log_target_lag_4,2048Q3,2048Q3,log_target_lag_4,log_target_lag_4,22.18759567017139,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,V92,92,22,2048Q3,diff_log_real_gdp,2048Q3,2048Q3,diff_log_real_gdp,diff_log_real_gdp,0.0044599795320827695,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,W92,92,23,2048Q3,gdp_light_ruc_price_interaction,2048Q3,2048Q3,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,112.22807799024658,derived interaction,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,A93,93,1,2048Q4,period,2048Q4,2048Q4,period,period,2048Q4,system,text,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,B93,93,2,2048Q4,year,2048Q4,2048Q4,year,year,2048,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,C93,93,3,2048Q4,quarter,2048Q4,2048Q4,quarter,quarter,4,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,D93,93,4,2048Q4,horizon,2048Q4,2048Q4,horizon,horizon,92,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,E93,93,5,2048Q4,real_gdp_sa_nzd,2048Q4,2048Q4,real_gdp_sa_nzd,real_gdp_sa_nzd,180342679001.84598,real NZD,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,F93,93,6,2048Q4,real_diesel_price_cents_per_litre,2048Q4,2048Q4,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,185.5,cents/litre,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,G93,93,7,2048Q4,real_light_ruc_price_nzd_per_1000km,2048Q4,2048Q4,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,75.98000526343117,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,H93,93,8,2048Q4,lagged_real_light_ruc_price_nzd_per_1000km,2048Q4,2048Q4,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,76.00852450721291,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,I93,93,9,2048Q4,target_lag_1,2048Q4,2048Q4,target_lag_1,target_lag_1,4385189052.693918,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,J93,93,10,2048Q4,target_lag_4,2048Q4,2048Q4,target_lag_4,target_lag_4,4580839779.823377,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,K93,93,11,2048Q4,q2_dummy,2048Q4,2048Q4,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,L93,93,12,2048Q4,q3_dummy,2048Q4,2048Q4,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,M93,93,13,2048Q4,q4_dummy,2048Q4,2048Q4,q4_dummy,q4_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,N93,93,14,2048Q4,post_2020_dummy,2048Q4,2048Q4,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,O93,93,15,2048Q4,trend_index,2048Q4,2048Q4,trend_index,trend_index,188,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,P93,93,16,2048Q4,log_real_gdp,2048Q4,2048Q4,log_real_gdp,log_real_gdp,25.91812465019144,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,Q93,93,17,2048Q4,log_real_diesel_price,2048Q4,2048Q4,log_real_diesel_price,log_real_diesel_price,5.22305488204749,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,R93,93,18,2048Q4,log_real_light_ruc_price,2048Q4,2048Q4,log_real_light_ruc_price,log_real_light_ruc_price,4.330470217033381,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,S93,93,19,2048Q4,log_lagged_real_light_ruc_price,2048Q4,2048Q4,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.330845498564947,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,T93,93,20,2048Q4,log_target_lag_1,2048Q4,2048Q4,log_target_lag_1,log_target_lag_1,22.20149857534038,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,U93,93,21,2048Q4,log_target_lag_4,2048Q4,2048Q4,log_target_lag_4,log_target_lag_4,22.24514817630451,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,V93,93,22,2048Q4,diff_log_real_gdp,2048Q4,2048Q4,diff_log_real_gdp,diff_log_real_gdp,0.0044599795320827695,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,W93,93,23,2048Q4,gdp_light_ruc_price_interaction,2048Q4,2048Q4,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,112.23766687901274,derived interaction,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,A94,94,1,2049Q1,period,2049Q1,2049Q1,period,period,2049Q1,system,text,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,B94,94,2,2049Q1,year,2049Q1,2049Q1,year,year,2049,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,C94,94,3,2049Q1,quarter,2049Q1,2049Q1,quarter,quarter,1,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,D94,94,4,2049Q1,horizon,2049Q1,2049Q1,horizon,horizon,93,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,E94,94,5,2049Q1,real_gdp_sa_nzd,2049Q1,2049Q1,real_gdp_sa_nzd,real_gdp_sa_nzd,181148799964.21118,real NZD,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,F94,94,6,2049Q1,real_diesel_price_cents_per_litre,2049Q1,2049Q1,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,185.4375,cents/litre,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,G94,94,7,2049Q1,real_light_ruc_price_nzd_per_1000km,2049Q1,2049Q1,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,75.95149672038688,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,H94,94,8,2049Q1,lagged_real_light_ruc_price_nzd_per_1000km,2049Q1,2049Q1,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,75.98000526343117,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,I94,94,9,2049Q1,target_lag_1,2049Q1,2049Q1,target_lag_1,target_lag_1,4644971536.740904,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,J94,94,10,2049Q1,target_lag_4,2049Q1,2049Q1,target_lag_4,target_lag_4,4379296927.771258,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,K94,94,11,2049Q1,q2_dummy,2049Q1,2049Q1,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,L94,94,12,2049Q1,q3_dummy,2049Q1,2049Q1,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,M94,94,13,2049Q1,q4_dummy,2049Q1,2049Q1,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,N94,94,14,2049Q1,post_2020_dummy,2049Q1,2049Q1,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,O94,94,15,2049Q1,trend_index,2049Q1,2049Q1,trend_index,trend_index,189,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,P94,94,16,2049Q1,log_real_gdp,2049Q1,2049Q1,log_real_gdp,log_real_gdp,25.922584629723524,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,Q94,94,17,2049Q1,log_real_diesel_price,2049Q1,2049Q1,log_real_diesel_price,log_real_diesel_price,5.222717898051041,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,R94,94,18,2049Q1,log_real_light_ruc_price,2049Q1,2049Q1,log_real_light_ruc_price,log_real_light_ruc_price,4.330094935501814,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,S94,94,19,2049Q1,log_lagged_real_light_ruc_price,2049Q1,2049Q1,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.330470217033381,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,T94,94,20,2049Q1,log_target_lag_1,2049Q1,2049Q1,log_target_lag_1,log_target_lag_1,22.259051081473505,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,U94,94,21,2049Q1,log_target_lag_4,2049Q1,2049Q1,log_target_lag_4,log_target_lag_4,22.200154029676565,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,V94,94,22,2049Q1,diff_log_real_gdp,2049Q1,2049Q1,diff_log_real_gdp,diff_log_real_gdp,0.0044599795320827695,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,W94,94,23,2049Q1,gdp_light_ruc_price_interaction,2049Q1,2049Q1,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,112.24725242028299,derived interaction,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,A95,95,1,2049Q2,period,2049Q2,2049Q2,period,period,2049Q2,system,text,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,B95,95,2,2049Q2,year,2049Q2,2049Q2,year,year,2049,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,C95,95,3,2049Q2,quarter,2049Q2,2049Q2,quarter,quarter,2,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,D95,95,4,2049Q2,horizon,2049Q2,2049Q2,horizon,horizon,94,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,E95,95,5,2049Q2,real_gdp_sa_nzd,2049Q2,2049Q2,real_gdp_sa_nzd,real_gdp_sa_nzd,181958524238.9457,real NZD,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,F95,95,6,2049Q2,real_diesel_price_cents_per_litre,2049Q2,2049Q2,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,185.375,cents/litre,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,G95,95,7,2049Q2,real_light_ruc_price_nzd_per_1000km,2049Q2,2049Q2,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,75.92299887406504,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,H95,95,8,2049Q2,lagged_real_light_ruc_price_nzd_per_1000km,2049Q2,2049Q2,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,75.95149672038688,NZD/1000km,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,I95,95,9,2049Q2,target_lag_1,2049Q2,2049Q2,target_lag_1,target_lag_1,4440607084.760056,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,J95,95,10,2049Q2,target_lag_4,2049Q2,2049Q2,target_lag_4,target_lag_4,4235440648.195996,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,K95,95,11,2049Q2,q2_dummy,2049Q2,2049Q2,q2_dummy,q2_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,L95,95,12,2049Q2,q3_dummy,2049Q2,2049Q2,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Light RUC Inputs,LIGHT_RUC,M95,95,13,2049Q2,q4_dummy,2049Q2,2049Q2,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell
